date,open,high,low,close,volume,dividends,stock_splits,capital_gains,symbol
2024-12-02 00:00:00+08:00,74.99621843649933,74.99621843649933,74.70609472900922,74.89950561523438,69682,0.0,0.0,0.0,0051.TW
2024-12-03 00:00:00+08:00,75.0929224437082,75.67316246944088,75.0929224437082,75.47975158691406,61310,0.0,0.0,0.0,0051.TW
2024-12-04 00:00:00+08:00,75.47974647628588,75.91492462158203,75.47974647628588,75.91492462158203,47440,0.0,0.0,0.0,0051.TW
