date,open,high,low,close,volume,dividends,stock_splits,capital_gains,symbol
2024-12-02 00:00:00+08:00,45.514893617105955,46.287559509277344,45.514893617105955,46.287559509277344,42176312,0.0,0.0,0.0,0050.TW
2024-12-03 00:00:00+08:00,46.91535186767578,47.04815467928788,46.78254905606368,46.91535186767578,39812424,0.0,0.0,0.0,0050.TW
2024-12-04 00:00:00+08:00,47.011933757914214,47.19302749633789,46.85498732502497,47.19302749633789,25820996,0.0,0.0,0.0,0050.TW
