date,open,high,low,close,volume,dividends,stock_splits,capital_gains,symbol
2024-12-02 00:00:00+08:00,26.809370251858486,27.02998358700185,26.809370251858486,27.0203914642334,191448,0.0,0.0,0.0,0055.TW
2024-12-03 00:00:00+08:00,27.116310675597727,27.336924009221242,27.116310675597727,27.288965225219727,393504,0.0,0.0,0.0,0055.TW
2024-12-04 00:00:00+08:00,27.33692407578934,27.432843473536284,27.221820432590942,27.279373168945312,130275,0.0,0.0,0.0,0055.TW
