date,open,high,low,close,volume,dividends,stock_splits,symbol
2025-11-03 00:00:00+08:00,29.28235626220703,29.28235626220703,28.39115333557129,28.39115333557129,7069,0.0,0.0,4530.TWO
2025-11-04 00:00:00+08:00,28.39115333557129,28.39115333557129,27.49995231628418,27.754581451416016,10996,0.0,0.0,4530.TWO
2025-11-05 00:00:00+08:00,25.23375129699707,27.754581451416016,25.23375129699707,26.990694046020508,31418,0.0,0.0,4530.TWO
2025-11-06 00:00:00+08:00,26.990694046020508,26.990694046020508,26.3541202545166,26.990694046020508,3142,0.0,0.0,4530.TWO
2025-11-07 00:00:00+08:00,27.754581451416016,28.00921058654785,26.736064910888672,26.736064910888672,3534,0.0,0.0,4530.TWO
2025-11-10 00:00:00+08:00,24.21523666381836,26.481435775756836,24.21523666381836,26.481435775756836,18459,0.0,0.0,4530.TWO
2025-11-11 00:00:00+08:00,25.462919235229492,28.518468856811523,25.462919235229492,26.099491119384766,11585,0.0,0.0,4530.TWO
2025-11-12 00:00:00+08:00,25.972177505493164,27.627267837524414,25.972177505493164,27.627267837524414,5105,0.0,0.0,4530.TWO
2025-11-13 00:00:00+08:00,26.481435775756836,29.15504264831543,26.481435775756836,29.15504264831543,6676,0.0,0.0,4530.TWO
2025-11-14 00:00:00+08:00,28.263839721679688,29.6643009185791,28.136524200439453,29.28235626220703,12174,0.0,0.0,4530.TWO
2025-11-17 00:00:00+08:00,30.04624366760254,30.04624366760254,26.736064910888672,27.881895065307617,5145,0.0,0.0,4530.TWO
2025-11-18 00:00:00+08:00,28.77309799194336,28.77309799194336,26.481435775756836,27.754581451416016,9033,0.0,0.0,4530.TWO
2025-11-19 00:00:00+08:00,27.754581451416016,27.754581451416016,26.990694046020508,26.990694046020508,5890,0.0,0.0,4530.TWO
2025-11-20 00:00:00+08:00,26.990694046020508,27.754581451416016,26.863378524780273,26.863378524780273,10212,0.0,0.0,4530.TWO
2025-11-21 00:00:00+08:00,26.863378524780273,29.536985397338867,26.736064910888672,29.28235626220703,7151,0.0,0.0,4530.TWO
2025-11-24 00:00:00+08:00,30.300872802734375,30.300872802734375,27.11800765991211,29.28235626220703,7856,0.0,0.0,4530.TWO
2025-11-25 00:00:00+08:00,30.173559188842773,31.82864761352539,28.00921058654785,31.192075729370117,21600,0.0,0.0,4530.TWO
2025-11-26 00:00:00+08:00,33.611053466796875,34.24762725830078,31.955963134765625,31.955963134765625,36543,0.0,0.0,4530.TWO
2025-11-27 00:00:00+08:00,31.955963134765625,32.97447967529297,31.192075729370117,32.847164154052734,37701,0.0,0.0,4530.TWO
2025-11-28 00:00:00+08:00,32.97447967529297,33.1017951965332,31.192075729370117,32.33790588378906,28276,0.0,0.0,4530.TWO
2025-12-01 00:00:00+08:00,32.33790588378906,32.33790588378906,31.574018478393555,31.955963134765625,14531,0.0,0.0,4530.TWO
2025-12-02 00:00:00+08:00,31.955963134765625,32.08327865600586,31.31938934326172,31.31938934326172,33799,0.0,0.0,4530.TWO
2025-12-03 00:00:00+08:00,31.31938934326172,32.33790588378906,31.31938934326172,31.574018478393555,14930,0.0,0.0,4530.TWO
2025-12-04 00:00:00+08:00,31.574018478393555,32.21059036254883,31.446704864501953,31.446704864501953,28680,0.0,0.0,4530.TWO
2025-12-05 00:00:00+08:00,31.574018478393555,31.955963134765625,31.574018478393555,31.574018478393555,10661,0.0,0.0,4530.TWO
2025-12-08 00:00:00+08:00,31.574018478393555,31.82864761352539,31.574018478393555,31.82864761352539,30771,0.0,0.0,4530.TWO
2025-12-09 00:00:00+08:00,31.82864761352539,32.719852447509766,31.31938934326172,31.31938934326172,45575,0.0,0.0,4530.TWO
2025-12-10 00:00:00+08:00,31.31938934326172,32.08327865600586,31.192075729370117,31.574018478393555,12626,0.0,0.0,4530.TWO
2025-12-11 00:00:00+08:00,30.682817459106445,32.08327865600586,30.682817459106445,31.446704864501953,7864,0.0,0.0,4530.TWO
2025-12-12 00:00:00+08:00,31.31938934326172,31.574018478393555,31.064760208129883,31.064760208129883,7475,0.0,0.0,4530.TWO
2025-12-15 00:00:00+08:00,31.064760208129883,31.574018478393555,31.064760208129883,31.31938934326172,13013,0.0,0.0,4530.TWO
2025-12-16 00:00:00+08:00,31.31938934326172,31.31938934326172,31.192075729370117,31.31938934326172,5109,0.0,0.0,4530.TWO
2025-12-17 00:00:00+08:00,31.31938934326172,32.847164154052734,30.682817459106445,31.31938934326172,32676,0.0,0.0,4530.TWO
2025-12-18 00:00:00+08:00,31.31938934326172,31.31938934326172,31.31938934326172,31.31938934326172,0,0.0,0.39272794,4530.TWO
2025-12-19 00:00:00+08:00,31.31938934326172,31.31938934326172,31.31938934326172,31.31938934326172,0,0.0,0.0,4530.TWO
2025-12-22 00:00:00+08:00,31.31938934326172,31.31938934326172,31.31938934326172,31.31938934326172,0,0.0,0.0,4530.TWO
2025-12-23 00:00:00+08:00,31.31938934326172,31.31938934326172,31.31938934326172,31.31938934326172,0,0.0,0.0,4530.TWO
2025-12-24 00:00:00+08:00,31.31938934326172,31.31938934326172,31.31938934326172,31.31938934326172,0,0.0,0.0,4530.TWO
2025-12-26 00:00:00+08:00,31.31938934326172,31.31938934326172,31.31938934326172,31.31938934326172,0,0.0,0.0,4530.TWO
2025-12-29 00:00:00+08:00,34.400001525878906,34.400001525878906,28.399999618530273,28.649999618530273,10024,0.0,0.0,4530.TWO
2025-12-30 00:00:00+08:00,28.549999237060547,30.5,28.549999237060547,30.5,9785,0.0,0.0,4530.TWO
2025-12-31 00:00:00+08:00,29.0,29.0,28.950000762939453,28.950000762939453,13254,0.0,0.0,4530.TWO
2026-01-02 00:00:00+08:00,27.0,27.0,26.899999618530273,26.899999618530273,32635,0.0,0.0,4530.TWO
