date,open,high,low,close,volume,dividends,stock_splits,capital_gains,symbol
2024-12-02 00:00:00+08:00,185.28949881692841,187.63240229577593,185.23964656998064,187.58255004882812,591585,0.0,0.0,0.0,0052.TW
2024-12-03 00:00:00+08:00,190.47382127368232,191.37110090649097,189.9254769590679,190.3242645263672,993986,0.0,0.0,0.0,0052.TW
2024-12-04 00:00:00+08:00,190.82276107304057,192.3182373046875,190.4239734963764,192.3182373046875,619443,0.0,0.0,0.0,0052.TW
